,title,genres,original_language,production_companies,budget,revenue,runtime (minutes),status,release_year,synopsis,fem,rotten_score,audience_score
7272,Thrasher Road,Drama-Comedy,en,Betwixt+N+Between Films-Enosis Films,0,0,86,Released,2018,When an accident strands pregnant Chloe and her geriatric dog Thrasher on the highway home from broken dreams in L.A. unwelcome rescue comes from her estranged dad Mac who takes them on a disastrous detour toward a second chance.,1,,100
7273,Keely and Du,Drama-Thriller,en,Dykon Films-Green Hummingbird Entertainment-Téléfilm Canada,0,0,80,Released,2018,Sedated Keely awakens to find herself captive in a cabin in northern Ontario. Alone with Du who has been assigned to be her guard and caregiver she will be forced to bring her pregnancy to term by an extremist anti-choice faction.,1,,
7283,Stray,Drama,en,Long Road Films,0,0,104,Released,2018,In a cold and remote landscape two strangers struggle to repair their broken pasts. A young man is on parole after serving time for attempting to murder the man who killed his girlfriend in a hit and run. A woman is released from a psychiatric facility far from her homeland. These two damaged strangers cross paths in the mountains in winter and fall into a complex intimate relationship putting to the test their capacity to trust and heal.,1,,
7284,Yesterday,Drama,en,353 Media Group-Strong Will Entertainment,0,0,93,Released,2018,A man who was dumped by his fiancee at the altar on his wedding day is reunited with her several years later at a book signing.,1,,
7294,Kissing Candice,Thriller-Drama,en,Venom Films-Screen Ireland,0,0,102,Released,2018,Candice longs to escape the boredom of her seaside town but when a boy she dreams about turns up in real life she becomes involved with a dangerous local gang.,1,73,40
7295,The Queen of Hollywood Blvd,Crime-Drama,en,Nero Films-Concrete Images-Blacklist Digital,0,0,90,Released,2018,On her 60th birthday the proud owner of a Los Angeles strip club finds herself in hot water over a twenty-five year old debt to the mob leading her on a downward spiral of violence and revenge through the underbelly of Los Angeles.,1,,
7297,How to Say Goodbye,Romance,en,Indie Rights,0,0,78,Released,2018,Tom is a down-and-out bond broker struggling to keep his business afloat a legacy of his brother who passed away on 9/11. Claire is a fledgling actress from a small town starting over after a personal tragedy of her own. As their lives cross Tom must face the decision to let go of his fears and acknowledge deeper feelings for Claire or withdraw to his comfort zone. Tom's best friend Simone has an identity crisis and an appetite for short-term gratification. Mario Tom's wing man and a wine enthusiast must contend with trappings that come with being a womanizer. In the urban maze of New York the four struggle to say goodbye to old ways to find a better tomorrow.,1,,94
7299,Seat 25,Drama-Science Fiction,en,Lagom Pictures-Red Kite Films,0,0,84,Released,2018,Faye Banks is lost in a world in which she doesn’t belong. When her imagination leads her to enter a competition to win a one way ticket to Mars the consequences will change her life forever.,1,,
7306,Frankly a Mess,Comedy,en,Wild Dogs Productions,0,0,126,Released,2018,A struggling performer and all-around slacker accidentally stumbles into a successful fetish video career and is subsequently pulled into a community of sickos while dealing with her over-bearing family in this outrageous comedy.,1,,
7309,Church of Fears,Horror,en,Kept-Kraft Media productions,0,0,115,Released,2018,A 17 year old girl is torn between her religious parents and free spirited friends and can't seem to please either. Hoping to reconcile the two sides of her life she invites her friends to her parents church - only for all hell to break loose. Weird apparitions and ghostly creatures drive the teenagers to breaking point leaving the confused adults with no alternative but to saving the their souls via exorcism!. Scares screams and laughs abounded in this original horror comedy.,1,,
7324,Hello I Love You,Comedy,en,Otay Productions,0,0,100,Released,2018,Andy Miller has asked a large number of women he didn't know to marry him. They said no. But Emma a beautiful veterinary student agrees to go on some dates to see if they'll fall in love. Emma thinks this is all a joke set up by her roommate Mandy but it's all a reality TV show created by Andy and Emma's the oblivious star.,1,,
7326,Beth Hart - Live At The Royal Albert Hall,Music,en,Provogue Records,0,0,120,Released,2018,It’s May 4th 2018 and the Royal Albert Hall is in blackout. As a sell-out crowd holds its breath in the darkness a lone figure appears from the shadows and purrs the opening line of As Long As I Have A Song in that unmistakable burnt-honey voice.  It takes a special talent to command that historic stage. But for the next two hours and 23 songs Live At Royal Albert Hall will hold you spellbound as the singer whispers and hollers her hopes fears and deepest secrets in your ear making this massive venue feel like a nose-to-nose club show.  A thousand interviewers have tried to unpick the fascinating enigma that is Beth Hart. But as Live At Royal Albert Hall reminds us everything you need to know is right there in her songs.,1,,
7328,Dead Unicorns,Mystery-Thriller,en,Luxurious Dread,0,0,101,Released,2018,When her beloved teacher disappears in mysterious circumstances Amy Deerfield an impoverished artist goes on quest to find her. Along the way she finds herself caught in a web of deceit corruption and murder. Can she find her teacher before she herself becomes a victim?  **WINNER** Best Feature Film - Orion International Film Festival,1,,
7335,Jane and Emma,Drama,en,Clearstone Films,0,0,90,Released,2018,Two women. One white. The other black. Society mandated they be enemies. The gospel of Jesus Christ required they be friends. On the eve of the death of Joseph Smith his widow Emma is on the brink of destruction. In order to stand with her friend in her darkest hour one woman Jane Manning will need to hear the voice of God once more. Can she hear His voice again? And if so can she find the strength to abide it?,1,,97
7336,Rita Rudner: A Tale of Two Dresses,Comedy,en,Comedy Dynamics,0,0,53,Released,2018,In her tenth comedy special Rita Rudner discusses life parenting and her contentious relationship with Siri. Rita’s teenage daughter singer/songwriter Molly Bergman also appears on the special singing one of her songs.The special was taped at the Palace Theatre in Los Angeles CA.,1,,
7340,The Tokoloshe,Horror-Thriller,en,The Ergo Company,0,0,92,Released,2018,Busi a young destitute woman with dangerously repressed emotions lands a job as a cleaner at a rundown hospital in the heart of Johannesburg. Desperate for the money so she can bring her younger sister to Johannesburg she must cope despite the predatory and corrupt hospital manager. When Busi discovers an abandoned young girl in the hospital who believes she is tormented by a supernatural force Busi must face her own demons from her past in order to save the child from the abusive monster that pursues them both relentlessly.,1,100,29
7341,Esmeralda’s Twilight,Drama,en,Centro de Capacitación Cinematográfica (CCC)-Fondo para la Producción Cinematográfica de Calidad,0,0,100,Released,2018,With the death of her husband and the absence of her son Esmeralda has lost interest in life. Living in a small town within the walls of her house she regains hope when a baby pig comes into her life.,1,,
7343,Transition,Drama-Romance,en,Solarus Films,0,0,76,Released,2018,A drama centred on three people: Sarah is a barista who finds the love of her life in Mark. Her mother Barbara depends on Mark to keep her in Sarah's life while resenting her daughter's deep love for him. When severely traumatised by the sudden death of Mark Sarah's relationship with her mother finally cracks. Now faced with losing her struggle to cope Sarah feels Mark's presence return. Based on true events Transition is the story of a love that transcends this realm and the strength of human character in survival.,1,,
7354,The Golden Voices,Music-Family,en,Poorchild Films-Reda Jo Films,0,0,80,Released,2018,"""Golden Voices Competition"" is to be held this year at Terrell Christian College (TCC) but there's one problem TCC does not have a choir. Georgia Mae Jackson (Irma P. Hall) who is the head of the music department has been challenged by the Assistant Dean Vickie Wilson (Tonea Stewart) to put a choir together in one month or lose her job. Georgia's back goes out so she tricks her granddaughter Sidney Nicole Taylor (Nikki Dixon) into taking over the choir for her. Sidney turns the college upside down when she hires a fallen bad boy R&B singer Jax Rebel (Mario Mims) to help her with the choir. Dean Wilson finds out about Jax's sorted past and threatens to fire Georgia if they don't win the competition. Will Sidney and Jax be able to save Georgia's job?",1,,
7357,Mad Maxine: Frisky Road,Comedy,en,Seduction Cinema,0,0,78,Released,2018,In a post-apocalyptic wasteland the Bone Warrior Mad Maxine travels the desert highways for fashion accessories to soothe her broken heart.  Many will try to stop her and many will fail. But the sexual roadblocks of a g-stringed biker gang and evil dictator Immortan Hoe may ultimately prove more tempting than a 30 percent discount on Christian Louboutin pumps.,1,,
