,title,genres,original_language,production_companies,budget,revenue,runtime (minutes),status,release_year,synopsis,fem,rotten_score,audience_score
8979,Autumn Stables,Drama-Romance-TV Movie,en,Good Soldier Films,0,0,90,Released,2018,After the death of her husband Autumn Carlisle sells her ranch to handsome carpenter Jake Stevens who promises to leave it untouched except for some changes. His true intentions however are to completely change the property making huge renovations.,1,,
8984,Legal Action,Action-Western,en,Imagicomm Entertainment-Sydney Productions-INSP Films,0,0,97,Released,2018,Big-city lawyer Casey McKay is drawn to a small town by his ex-wife to defend her brother accused of murdering a DA. He discovers a web of conspiracy that puts him face-to-face with the town's most corrupt land developer Mr. Gates.,1,,43
8986,The Kindergarten Teacher,Drama,en,Maven Screen Media-Pie Films-Paper Chase Films,0,0,96,Released,2018,Lisa Spinelli is a Staten Island teacher who is unusually devoted to her students. When she discovers one of her five-year-olds is a prodigy she becomes fascinated with the boy ultimately risking her family and freedom to nurture his talent.,1,77,44
8987,Step Sisters,Comedy,en,Broad Green Pictures,10000000,0,104,Released,2018,Jamilah has her whole life figured out. She's the president of her black sorority captain of their champion step dance crew is student liaison to the college dean and her next move is on to Harvard Law School. She's got it all right? But when the hard-partying white girls from Sigma Beta Beta embarrass the school Jamilah is ordered to come to the rescue. Her mission is to not only teach the rhythmically-challenged girls how to step dance but to win the Steptacular the most competitive of dance competitions. With the SBBs reputations and charter on the line and Jamilah's dream of attending Harvard in jeopardy these outcast screw-ups and their unlikely teacher stumble through one hilarious misstep after another. Cultures clash romance blossoms and sisterhood prevails as everyone steps out of their comfort zones.,1,22,45
8989,Don't Go,Mystery,en,Wide Eye Films-Amasia Entertainment,0,0,94,Released,2018,Devastated by his daughter's death in a terrible accident Ben becomes convinced that he can bring her back through a recurring dream. But is it just a dream? Or is Ben losing his mind?,1,,
8992,Going for Gold,Drama-Family,en,Glenpictures,0,0,89,Released,2018,Seventeen year old Emma joins a high school cheerleading team when she moves to Australia with her dad who is a former Air Force Officer.,1,,83
8994,Love Jacked,Romance-Comedy,en,Spier Films-Inner City Films,0,0,100,Released,2018,Maya a headstrong 28-year-old with artistic ambitions – a strong contrast to what her father Ed wants: a dutiful daughter to run the family store. Ed is shocked when Maya takes her assertions of independence a step further and decides to travel to Africa for inspiration and returns with a fiancé who is not quite what he seems.,1,22,61
8996,Galveston,Thriller,en,Jean Doumanian Productions-Low Spark Films-RLJE Films,0,0,91,Released,2018,After a violent encounter Roy finds Rocky and sees something in her eyes that prompts a fateful decision. He takes her with him as he flees to Galveston an action as ill-advised as it is inescapable.,1,72,53
9001,Did I Kill My Mother?,TV Movie-Crime,en,Active Entertainment,0,0,83,Released,2018,A young woman's mother is found dead in the home they both live in a year after her fathers unsolves suspicious murder. The police think the daughter may be responsible so she and her friends must prove she is innocent.,1,,
9006,The Satanic Nun,Horror,en,ITN Distribution-Proportion Productions,0,0,82,Released,2018,Based on true events. Aesha goes to an isolated b&b in Kent after her mom books her in so she can get some head space for her studies. In the night Aesha is visited by a nun at the door who will progressively begin to show her true colours as the night unfolds - As the nun continues to bother Aesha at the door Aesha begins to question her surroundings in this isolated suspense horror.,1,,
9016,Blame,Drama,en,Reel Enigma,0,0,100,Released,2018,"A drama teacher's taboo relationship with an unstable student strikes a nerve in her jealous classmate sparking a vengeful chain of events within their suburban high school that draws parallels to ""The Crucible"".",1,58,40
9018,What They Had,Drama,en,Bona Fide Productions-United Pictures-June Pictures,0,0,101,Released,2018,A woman must fly back to her hometown when her Alzheimer's-stricken mother wanders into a blizzard. The return home forces her to confront her past.,1,87,83
9024,The Wrong Patient,Thriller-TV Movie,en,Lifetime-Reel One Entertainment-Cover Productions,0,0,90,Released,2018,Dr. Katie Jones a successful plastic surgeon becomes entangled in the web of a narcissist patient whose path to perfection threatens to destroy Katie and her family.,1,,
9025,Hope at Christmas,Family-Romance-TV Movie,en,Hallmark Media,0,0,90,Released,2018,Sydney Ragsdale recently divorced decides to spend Christmas in a house she inherited with her young daughter. As Sydney begins to spend more time at the local bookstore she meets a teacher Mac who also fills in for the town Santa. Mac tries to make Christmas wishes come true and this year Sydney is at the top of his ‘nice’ list. As a new opportunity with the bookstore unfolds Mac helps Sydney open herself up to life love and believing in the spirit of Christmas again.,1,,40
9028,Pretty Little Stalker,TV Movie-Mystery-Thriller,en,Reel One Entertainment-Stargazer Films,0,0,83,Released,2018,A self help writer and her family become the target of a troubled girl.,1,,7
9032,Ibiza,Comedy-Romance,en,Gary Sanchez Productions-Good Universe,0,0,94,Released,2018,She could do the responsible thing. Or she could go to Ibiza with her best friends to chase down a hot DJ. Easy choice.,1,67,39
9034,Mingle All the Way,Romance-TV Movie-Comedy,en,Two 4 The Money Media-Hallmark Media,0,0,90,Released,2018,Molly is determined to prove to her family that her new networking app—designed to pair busy professionals together for upcoming events without long-term romance—is a success. When Molly joins Mingle All the Way and is matched with Jeff they are both horrified to realize they’ve already had not one but two disastrous previous encounters.,1,,52
9039,Insidious: The Last Key,Horror-Mystery-Thriller,en,Universal Pictures-Sony Pictures-Blumhouse Productions-Stage 6 Films,10000000,167184112,103,Released,2018,Parapsychologist Elise Rainier and her team travel to Five Keys NM to investigate a man’s claim of a haunting. Terror soon strikes when Rainier realizes that the house he lives in was her family’s old home.,1,,
9048,Red Sparrow,Mystery-Thriller,en,20th Century Fox-Chernin Entertainment-Film Rites-Soundtrack New York,69000000,151572634,140,Released,2018,Prima ballerina Dominika Egorova faces a bleak and uncertain future after she suffers an injury that ends her career. She soon turns to Sparrow School a secret intelligence service that trains exceptional young people to use their minds and bodies as weapons. Dominika emerges as the most dangerous Sparrow after completing the sadistic training process. As she comes to terms with her new abilities she meets a CIA agent who tries to convince her that he is the only person she can trust.,1,45,49
9049,Fifty Shades Freed,Drama-Romance,en,Universal Pictures-Perfect World Pictures,55000000,368307760,105,Released,2018,Believing they have left behind shadowy figures from their past newlyweds Christian and Ana fully embrace an inextricable connection and shared life of luxury. But just as she steps into her role as Mrs. Grey and he relaxes into an unfamiliar stability new threats could jeopardize their happy ending before it even begins.,1,11,37
9055,Sadie,Drama,en,Pressing Pictures-Electric Dream Factory,0,0,97,Released,2018,While her father is away serving in the military Sadie battles to preserve his place on the home front when her mother takes an interest in the newest resident at the Shady Plains Trailer Park.,1,,
9056,Viper Club,Thriller-Drama,en,Marakesh Films-CounterNarrative Films,0,0,109,Released,2018,ER nurse Helen Sterling struggles to free her grown son a journalist captured by terrorists in the Middle East. After hitting walls with the FBI and State agencies she discovers a clandestine community of journalists advocates and philanthropists who might be able to help.,1,38,45
