,title,genres,original_language,production_companies,budget,revenue,runtime (minutes),status,release_year,synopsis,fem,rotten_score,audience_score
3973,Tempted by Danger,Drama-Thriller-TV Movie,en,Reel One Entertainment-Movie Venture Inc.,0,0,83,Released,2020,Sisters Nicole and Angela are highly driven and successful in their careers. Angela is married with a baby on the way and wishes Nicole a rising attorney could have more balance in her life. When Angela interviews and hires a new bright executive Michael she sets him up with Nicole who actually makes time to date him. The relationship seems promising until it becomes clear that Michael is moving much more quickly and obsessively than Nicole can handle.,1,,
3978,Home Sweet Home,Romance-Comedy-Drama,en,Bridgestone Multimedia Group,0,0,84,Released,2020,Bored with her social butterfly lifestyle Victoria Tremont longs to find that special someone. Naturally when a handsome stranger walks into the coffee shop where she works she turns on the charm. But when he fails to respond to her flirting the way men usually do she’s perplexed. She finds out that he runs a ministry that builds affordable housing and sees that if she wants to get his attention all she has to do is volunteer.,1,,0
3982,Transference: Escape the Dark,Science Fiction-Thriller,en,High Rise Studio,0,0,88,Released,2020,Joshua must protect his twin sister Emma who possesses supernatural abilities and keep her safe from an unstoppable secret agent hunting them for an experiment in a classified government program.,1,,
3986,The Road Ahead,Drama-Romance,en,North Film Co.,0,0,100,Released,2020,Liam is on the brink of divorce when he learns his wife Mia is diagnosed with cancer. She proposes a road trip to mend their relationship and her health.,1,,
3987,Love at Sunset Terrace,Romance-TV Movie,en,Reel One Entertainment-ROP Productions,0,0,90,Released,2020,Exhausted from her marketing job Sophie rents an Airbnb with a widowed father and his daughter to wind down. However the daughter is set on making her father fall in love once more with her sight set on Sophie.,1,,
3990,Carmilla,Romance-Fantasy-Drama,en,Bird Flight Films-Fred Films,0,0,94,Released,2020,Isolated from the outside world fifteen-year-old Lara lives in seclusion on a vast country estate with her father and strict governess Miss Fontaine. Late one evening a mysterious carriage crash brings a young girl into their home to recuperate. Lara immediately becomes enchanted by this strange visitor who arouses her curiosity and awakens her burgeoning desires.,1,,
3991,Guest of Honour,Drama,en,Elevation Pictures-Ego Film Arts-The Film Farm-Playtime,0,0,105,Released,2020,Veronica wants to remain in jail for a sexual assault she knows she's been wrongfully indicted for. She and her father Jim find themselves acting out of the bounds of good behavior as the past haunts them.,1,42,36
3997,The Christmas Listing,Romance-Drama,en,G It's Entertainment-Love Christmas Films-Nicely Entertainment,0,0,80,Released,2020,Julia Rogers is an uptight hardworking realty owner who has lost her Christmas spirit. She will have to spend five days at a Christmas Inn with her business competitor Chad Everest in order to win over the badly needed listing of the Erickson Farmstead. While competing to win the listing Julia and Chad discover that they have more in common than they thought.,1,,
4000,Cheer Squad Secrets,Thriller-TV Movie,en,Lifetime-Reel One Entertainment-ROP Productions,0,0,89,Released,2020,A mother helps her daughter become captain of the cheerleading squad only to discover that someone is giving the daughter steroids and will do anything including murder to cover it up.,1,,
4001,Alone,Thriller,en,Broken Cage Studio,0,0,81,Released,2020,"""Alone"" follows a writer seeking peace and solitude in the countryside in an attempt to recover from tragedy and finish her book. However as the welcoming country house turns into a living hell she soon realizes that her inner demons are not the worst of her problems.",1,,
4004,Christmas on the Vine,TV Movie-Romance,en,Lighthouse Pictures-The Kaufman Company,0,0,80,Released,2020,Brooke a young marketing executive goes back to her hometown excited to relive her Christmas memories while helping a struggling family-owned winery. Her marketing assignment involves an unlikely partnership with Tyler the charismatic yet stubborn owner of the winery. Brooke quickly learns that the town’s Christmas spirit has disappeared due to a wine conglomerate buying out all of the local wineries. Determined to bring Christmas back to the town Brooke and Tyler work together and discover they share more than a love for wine.,1,,
4007,Hint of Love,Romance-Comedy-TV Movie,en,Reel One Entertainment,0,0,90,Released,2020,A cookbook literary agent with culinary training is tasked with helping elevate the brand of a food channel personality known for his convenience-oriented recipes. However as the agent works with her client on a new cookbook playfully clashing over everything from ingredients to tastes she must choose between following the directions or her heart.,1,,
4009,My Dad's Christmas Date,Romance-Comedy,en,SPI International-Goldfinch-Highfield Grange Studios-MSR Media,0,0,91,Released,2020,It’s Christmas and the charming city of York home to Jules 16 and her Dad David is decked out ready for the festive season. In many ways David and Jules’ relationship is no different from that of most fathers and their sixteen-year-old daughters. He struggles to understand her she refuses to communicate with him. He wants to be involved in her life she wants her own space. In one important respect however David and Jules share a profound bond: the death of Jules’ mum and David’s wife in a car crash two years before. With both struggling to cope with everyday life in the shadow of their loss Jules inspired by happy memories of her mum decides to take matters into her own hands.,1,,
4012,What the Night Can Do,Drama,en,Mona Vista Productions-Okerty Entertainment-River Entertainment,0,0,92,Released,2020,Luana is a 12-year-old girl struggling to grasp the world collapsing around her as her parents separate and her estranged Grandfather falls ill. It takes one unlikely person to help her find her way.,1,,
4013,A Glenbrooke Christmas,Romance-TV Movie,en,Lighthouse Pictures-Bauman Entertainment,0,0,85,Released,2020,As Christmas nears heiress Jessica Morgan seizes what seems like her last chance to experience a relaxed Christmas and heads off to the small town of Glenbrooke where she meets a handsome fireman.,1,,
4015,True to the Game 2,Thriller-Drama,en,Gena's Story,0,1181823,93,Released,2020,Separating herself from Philly’s dangerous scene while still mourning from the death of Quadir Gena has reinvented herself as a journalist living and working in NYC. At a crossroads in her career Gena comes across an opportunity to go to LA  and decides to use the time to find herself. Although Gena is far from home her life in Philly seems to always make an appearance. Someone with ties to Quadir has hijacked Jerrell’s shipment causing him to hit the streets on a crusade to find out who. Jerrell is determined to get paid by any means necessary and he'll start with Gena.,1,,79
4019,We Still Say Grace,Thriller-Horror,en,Dauntless Studios-Room In The Sky Films,0,0,94,Released,2020,The teenage daughter of a religious fanatic attempts to escape her twisted family life when three strangers break down near their remote farmhouse and interrupt her father's delusional family suicide pact.,1,,67
4020,I Am Fear,Horror-Thriller,en,Roxwell Films-AXIOM 8-Shout! Factory,0,0,87,Released,2020,Held captive by terrorists celebrity reporter Sara Brown sits in a cell awaiting her filmed beheading. Sara's captors wish to show the world the true face of terror but how can they when even they have not seen it yet?,1,,
4021,Blood on Her Name,Crime-Drama-Thriller,en,Rising Creek,0,0,84,Released,2020,A woman's panicked decision to cover up an accidental killing spins out of control when her conscience demands she return the dead man's body to his family.,1,,
4022,Lazy Susan,Comedy,en,Stargazer Films-Hazy Mills Productions-Dominion Pictures,0,0,90,Released,2020,Susan has always been the self-centered oddball in her family who lazily skated through life with their begrudging support until one day she wakes up to realize she’s middle-aged with no job no relationship and an increasingly estranged family. She finally decides to take charge and turn things around but never having done anything herself before the struggle is real (and hilarious) as Susan becomes the woman she always wanted to be all on her own.,1,,
4030,You're Not Alone,Thriller-Horror,en,Vital Pictures,0,0,92,Released,2020,After the premature death of her estranged husband Emma (Winter) regains custody of their young daughter Isla (Jones) and hopes to rebuild their relationship after many years apart. But when an evil entity begins to torment them mother and daughter are forced to face the inexplicable presence that inhabits the walls of their new home.,1,,
4031,T11 Incomplete,Drama,en,Aspire Productions,0,0,105,Released,2020,A visiting home health aide and recovering alcoholic strives to rebuild her broken life only to have it fall apart once again when she falls in love with her young paraplegic patient then betrays her trust.,1,,
4036,Make Up,Drama-Thriller,en,iFeatures-Quiddity Films,0,0,86,Released,2020,After Ruth moves in with her boyfriend in a remote holiday park tensions rise as she makes an unsettling discovery that lures her into a spiral of obsession.,1,,
4037,Always and Forever,Thriller,en,Footage Films,0,0,98,Released,2020,After a tragedy reunites Nicole with her childhood friends they each find themselves in danger targets of a deranged stalker. Nicole knows this can't be a coincidence. The secrets of their past are coming back to haunt them.,1,,35
